RestaurantID,NumberOfReviews,Rating,Cuisine,bestAnswer,score
vN1CYP0WNSPfdmZAstfdOg,144,3.5,chinese,1,0.9908842
eht_0com4C1sQbl9qCzlag,144,4.5,chinese,1,0.9672576
E1fFQqXuO2Ido9hGDmTbDg,10,4.5,chinese,1,0.9512049
h0KwMWDU2I5jZhObfmN2Sg,113,3.5,chinese,1,0.9891992
gvAzBcK3YZf6UQqOerqF2w,1,5,chinese,0,0.1132777
O2jCWIOWb-IhyZGZLTNNoA,18,3.5,chinese,1,0.9847874
A_fZL0ir_actclrL-ePTOw,10,5,chinese,0,0.122603
Jr8S-deYDqbDoo-eJI7nyg,26,3.5,chinese,1,0.9847874
lbZqfX4vvCr1aMLuEey3Ag,14,3.5,chinese,1,0.9862503
TqGTs0lOKQgJZVKmABVl2A,361,3.5,chinese,1,0.9963511
DtkyPDGAodq5bAesiFa-JQ,74,3.5,chinese,1,0.989696
SNDUD4LFjVHWwrdAkokxRg,56,4,chinese,1,0.994672
xiX1Eg0q_83POEKp098iZw,154,3.5,chinese,1,0.9908842
#NAME?,9,3.5,chinese,1,0.9920121
3NYQQckItp9l7GDzALw79w,47,3.5,chinese,1,0.9904522
#NAME?,495,4,chinese,1,0.9998922
E_V_pCjtbvdniE8ECOMg3Q,14,4,chinese,1,0.9923128
XjPfgkSP-RDEkq_ox8fE3A,31,4,chinese,1,0.9931392
pepM7-yv4-jCT6S1nl6fPg,114,4.5,chinese,1,0.9613756
#NAME?,51,4,chinese,1,0.9969157
nrPfcOC4mGnEL-9CpoGhMg,89,4,chinese,1,0.9939694
C3OlQ_y5LcgboyaKlpETYA,206,4,chinese,1,0.9934642
-4pRolL6EQddbv4iHrIZwQ,80,3.5,chinese,1,0.989696
dzwk-X1aVfoZWVAcwNLI7w,93,3.5,chinese,1,0.9891992
Kyx9QFPJUzlC7dmM8SE1bw,268,3.5,chinese,1,0.9963511
3fQ9IExhN9KMqGHVm_9AEQ,46,4,chinese,1,0.994672
iFAAI-7NoceHYVybom5SyA,52,3.5,chinese,1,0.9904522
WVps4Rw-FHgEUdwtH02t3w,5,3.5,chinese,1,0.9849796
3Gz07E5YJjDTJPSuzsAStQ,303,4.5,chinese,1,0.9867039
U2x299aFPwXRYXlMxyO4tw,25,4,chinese,1,0.9914893
gxvwxZWWSKNFMsVr10YAQg,264,3.5,chinese,1,0.9963511
toqDpg0qMq-TOxJ2n7FbPQ,8,4.5,chinese,1,0.9468699
dVAI5zh29psdbHp9wGXwVQ,234,3.5,chinese,1,0.988299
c1HgKFOT4Cc7TqWQD5mQBQ,43,4.5,chinese,1,0.9657447
AeNU0DYNtYDVPGnWAIh-0Q,321,3.5,chinese,1,0.9963511
_fZQDgmasvWBtCTj9583lg,10,4,chinese,1,0.9923128
8ceGPxcSMdwa8k7y-DLZxA,57,3.5,chinese,1,0.9904522
#NAME?,19,3.5,chinese,1,0.9911568
Wf0CVXZQfyXgt_PXlzqMXA,257,4,chinese,1,0.9979692
b03GEE_pYlLCdD6yShZKqw,9,4,chinese,1,0.9923128
CQ26J5DcKkh1C17JwWSoSw,212,4,chinese,1,0.9934642
Qphg_i_vHD2CjJJ5Xi6zKA,12,3.5,chinese,1,0.9862503
QQfwlKFD6X8-ZXf7gfQZqg,16,4.5,chinese,1,0.9512049
QY_IgBYFzRulRV8sYUkHZQ,209,4,chinese,1,0.9934642
PuE9nZ2aB5ghk2g5AoMCwQ,47,4,chinese,1,0.994672
IgTNgGE0qvTjkmCUzrNwtQ,218,3.5,chinese,1,0.988299
kwGaeWUVC_MIxMFw0sM-Ww,39,4,chinese,1,0.9931392
Yo6D3B8TP_xdN1yaoNc0Ww,29,3.5,chinese,1,0.9877205
FPuOTMD-dmXTFz3rUsEkMg,1247,3,chinese,0,0.004608142
J6ZCPE3Fu1Ikgy9qO7Cl3Q,6,4,chinese,1,0.9915976
l1JP5MiQja95rF99qeJ1zw,46,3.5,chinese,1,0.9904522
bzr6GEQyjpgbkhHAsYaljQ,41,3.5,chinese,1,0.9877205
83ZcxzvtHX2PmsH_wPReOw,205,4,chinese,1,0.9934642
zi4fUgOwwGB5PYR2xq0OCQ,199,4.5,chinese,1,0.9582546
DiNkdAL8ns1v3S3WfUGVwA,33,3.5,chinese,1,0.9877205
ipv4lBvbfVzCnSahqrJckQ,243,4,chinese,1,0.9934642
fqKTNNcF9FCJh0JzBA9V6A,360,3.5,chinese,1,0.9963511
hyd08lsVkYzCfbbCuzla5Q,5,4,chinese,1,0.9915976
Xr8jXXafb0tG5oAoS07Jbg,17,4.5,chinese,1,0.9462168
c_YQu6gmnG_v7nXoTQHzHA,17,4,chinese,1,0.9914893
VEjkxniAlG35cR3pjHvF-A,53,3.5,chinese,1,0.9904522
AL2IGLkQ72b_ykGInqaJPg,21,3.5,chinese,1,0.9847874
PWzDV2G8ZGnIgjFupSZhQw,575,3,chinese,0,0.003623962
s_N9uqqUqjgL7O-bHKZ80w,14,4,chinese,1,0.9923128
3DmJv5rHFNyQykaUiXBOvA,26,3.5,chinese,1,0.9847874
ApjmgPwYXgrb0JurjQZO4w,34,3.5,chinese,1,0.9877205
_hIxEP_Wd13cjNJ1tcf6KQ,29,3.5,chinese,1,0.9877205
IBMaz2RZPkU1Ng9b8A6ywg,37,3.5,chinese,1,0.9877205
GmtybiZEicQ4qqPTzhqVew,49,3.5,chinese,1,0.9904522
KkPanVlxtpsuG0V0IlEchg,2,3.5,chinese,1,0.9849796
S7ivv5O0beH3U9cV3cRD_Q,282,4.5,chinese,1,0.9867039
r6r-XK_wL02FQdAgaauTxg,183,4.5,chinese,1,0.9582546
EV2grf7NhNHQTmBXfu1-NA,11,4,chinese,1,0.9923128
gAugxpTjPNbMK86dvXirJQ,24,4,chinese,1,0.9914893
KfNx3544y8iQuBhcgq3Yjg,341,3.5,chinese,1,0.9963511
ovOupYdkZOWUeDMOdt--ng,261,4,chinese,1,0.9979692
XmycF9-fpEPlgMe8_qgJrQ,183,3.5,chinese,1,0.988299
uamIIAKNHqBCR50IpEi-TQ,3,5,chinese,0,0.1132777
3GYAtJo-YgEQpFDQBX0dJg,705,2.5,chinese,0,0.01174933
Qi1AoRNcFEX8etII_RZkFg,134,3.5,chinese,1,0.9908842
ubeG-hyIV8qoSSAk_pAZ2A,90,4,chinese,1,0.9939694
siWkEWRj6ipcMMY5EGWPrQ,6,3.5,chinese,1,0.9849796
ikVDSp8YhAYuy0Lua1hpDA,11,4.5,chinese,1,0.9512049
CqvbXj6siqnBKaTjqNWwuw,5,3.5,chinese,1,0.9849796
ENfB82aVceC3VcTfq54rxQ,15,4,chinese,1,0.9923128
lmiwPS9tl3cyMDGDeVstqQ,108,3.5,chinese,1,0.9891992
V-rY0hlPjAghV14jOlVUiQ,303,3.5,chinese,1,0.9963511
nXh79laNQ7leN92F5Ore-Q,28,4,chinese,1,0.9931392
5ZjNZd3Yg0jOkJ9WRx1r6g,164,4,chinese,1,0.994914
Yj3pRPnIG05AjRfGP0Afjg,11,4,chinese,1,0.9923128
d6pcRMV1YUDFTKO_p9d-sA,54,4.5,chinese,1,0.9657447
FhK_owSqLZLLqtFLzjK-fQ,140,4,chinese,1,0.994914
FnWeS2HRGvDimOHMHRHOsw,22,4,chinese,1,0.9914893
AbfZkSRMtiHE3naWrN-0Eg,39,3.5,chinese,1,0.9877205
UT5Vvn6l8kjLYReD-sU1DQ,147,4,chinese,1,0.994914
LqL-SEhj2m19dWBz0q-vqA,21,3.5,chinese,1,0.9847874
7GFuwK9bv_rmn_-eykzk8Q,30,3.5,chinese,1,0.9877205
hUdRX0a_2ZZEmB8KCp-WYw,58,3.5,chinese,1,0.989696
NFa2F3vQaZ0WPpcA1aI7AQ,1,5,chinese,0,0.1132777
U7N6Jd8Qe7rbYB87pwuAoA,75,4,chinese,1,0.9942481
gcwOJAeYOQsCaC9k_SRo2A,21,3.5,chinese,1,0.9847874
_g6DwODfSXtuWnT3tr01Cg,90,4,chinese,1,0.9939694
7yi9uA-LmrGpG6OOuK2byg,18,4,chinese,1,0.9914893
6wJOojpF2c4lLeBNbTBB0A,141,4,chinese,1,0.994914
5rC5u0aXA6ADMx3haeV9Mg,294,3.5,chinese,1,0.9963511
rPTX2J5KGDkN1QhPD-QOvg,51,4.5,chinese,1,0.9657447
uA7bTC5HhRpOmLjYz0jAxg,76,4,chinese,1,0.9942481
b7uTP_afs5Gkf66K7yDl-w,10,4.5,chinese,1,0.9512049
hc35JiQkTQkUe5P5wzsDBQ,14,3.5,chinese,1,0.9862503
JNHDAZSepY_5oT1Hmpx3LQ,18,4,chinese,1,0.9914893
Bu_tZ7DxR12e7KULo180lg,13,3.5,chinese,1,0.9862503
NVcKEwdKGSSDnIAceebMpw,23,3.5,chinese,1,0.9847874
6gE9N5wD4K-bbmSEBm7Lhw,45,3.5,chinese,1,0.9904522
TWI3efEcCVsTErKFWz4Zqg,108,3.5,chinese,1,0.9891992
J2IJkTqn6RQh2n0yV1aiGQ,38,3.5,chinese,1,0.9877205
Vd2lWwWkJTN5317-sCiDTg,90,3.5,chinese,1,0.9891992
6t22uVBh30DFT88rQ5e95A,28,3.5,chinese,1,0.9877205
tLg1gQ1tqYCT-5gGsOwHfA,4,4.5,chinese,1,0.9468699
JAwcUcaAEeb-xuWIJHgPeA,4,4.5,chinese,1,0.9468699
agCuWjaUJ8xBO_PDDQRiGw,89,4,chinese,1,0.9939694
DPOWubhvyzYGjLbVvbr_sg,120,4.5,chinese,1,0.9613756
v5CsUc6pr7foHWsoQ0Y36Q,68,3.5,chinese,1,0.989696
LztkKM-lvRraBbS9TVXzcg,72,3.5,chinese,1,0.989696
JlpVZdT1V-Pd5y3LH0xBPg,3,3.5,chinese,1,0.9849796
#NAME?,9,4.5,chinese,1,0.9712241
YtXl15Nv7TZvV3yIqbZc8A,296,4,chinese,1,0.9979692
T4xmuPYBmMhF48bfi9rkfA,136,4,chinese,1,0.994914
S2NwTMDe4Vcs6nAoTeMYlA,316,3.5,chinese,1,0.9963511
Tc2uYkCroymhrtXnkVcSmg,8,3.5,chinese,1,0.9849796
1-7C5Kv8B8PiIbfL3_uHlw,318,3.5,chinese,1,0.9963511
A1ZL9ukJ1m5gxSgHTGs3UQ,11,3.5,chinese,1,0.9862503
N8JfRje2vbyEnEOiGgpY7A,126,4,chinese,1,0.994914
ZwSGKO5hy4tbW6528qEgkQ,8,4,chinese,1,0.9915976
3OT1deSiIYhrcXWJ1sD3wA,30,4.5,chinese,1,0.9562561
36RURbd4JcyJfaq8pRbvXw,6,4,chinese,1,0.9915976
BKABojUN3G9vUrG3AlDZgQ,103,4,chinese,1,0.9939694
76xYLhmeK4PZEB4V-NUHOQ,5,3.5,chinese,1,0.9849796
GQvpOPnaDqJz2A_-Qwi_hQ,130,4,chinese,1,0.994914
RPBQC0LGOI1FrXiGKn0jHw,60,3.5,chinese,1,0.989696
#NAME?,390,3.5,chinese,1,0.9978893
naXE13hiCj-7LMMgcueLMg,16,3.5,chinese,1,0.9862503
_CcEaSKTpzZIczrRzCRAPQ,22,4,chinese,1,0.9914893
AolkHo3ct8gGBlyyOmAkOg,126,3.5,chinese,1,0.9908842
QFjyGK3DtTGJ9-g8E7ofCw,12,3.5,chinese,1,0.9862503
eqdqHdY1CdCRHMXf6CgK3Q,93,4,chinese,1,0.9939694
gPId7ENK1ZA1qrNwI4z4UQ,72,4.5,chinese,1,0.9631047
OSqcNi7EZLAMtuiQjuoiLg,16,3.5,chinese,1,0.9862503
xi_QX5uArqDM4LeL4WIv1Q,16,4,chinese,1,0.9923128
HHkTmzDBE9sGWvtSW9Ne8A,267,3.5,chinese,1,0.9963511
kHlYnhMOoMBbe3VCZflpKQ,42,4,chinese,1,0.9931392
bGzptsMjHN5PMjzk1LfAAw,2,4,chinese,1,0.9915976
BUB1ej9y5RBseuy5VyOpxw,24,3.5,chinese,1,0.9847874
30pqvzHrCNmnodJCRyzrTg,167,4,chinese,1,0.994914
BbzVXf9Kso5Lam2OzUeE6g,79,3.5,chinese,1,0.989696
cMjkE7P6187dJXUPpKl1ow,6,4,chinese,1,0.9915976
DC58K8Z_piVm7iAK0ZI_tQ,329,3.5,chinese,1,0.9963511
1GNH6ZldleY8rKtWNZX_yg,33,4,chinese,1,0.9931392
dUfTg2SJ2nH48J8VhAuZ_A,22,5,chinese,0,0.1119876
0Jr8GVdojmGLif1BVN35QQ,188,4,chinese,1,0.9934642
Ly-0vKFgGSn9PsHsPEk5gw,356,3.5,chinese,1,0.9963511
S5VN-lFmTdI5VVQ0qFyfCQ,15,3.5,chinese,1,0.9862503
2IrDzLVFUFPp229c1x8YNw,128,4,chinese,1,0.994914
dSZH0XgoZ-AT0qezA9Xx-g,14,4,chinese,1,0.9923128
Jn_p5WaprUY3Ql_539gsWw,28,3.5,chinese,1,0.9877205
CvSOAN2WWzLRGND4vN1xtA,79,3.5,chinese,1,0.989696
W-jUQk8h_77HLQVrArsFBQ,40,3.5,chinese,1,0.9877205
7OMGEtFWT6sdd9TVuoGqJQ,360,4.5,chinese,1,0.9867039
BG0F1eTMikmXnL2C03Oq3A,4,4.5,chinese,1,0.9468699
PGBHteqfNcTqesQFKqqdsg,89,3.5,chinese,1,0.9891992
8Jz2IfS-BGCm1GniqJVe2A,94,4,chinese,1,0.9939694
x7vJOXizWpJPl5A7jrl1Dg,378,4,chinese,1,0.9979692
RuOFTFVTEuYSswAlzjxvwQ,14,3.5,chinese,1,0.9862503
0bM7u8ifFfXUnaybey3Yrg,39,3.5,chinese,1,0.9877205
oFBgvlELwMtvqA0gcGr96g,46,3.5,chinese,1,0.9904522
VQ5YGa4L4AT3ugF61hM9qQ,13,4.5,chinese,1,0.9512049
EM6z-NkZ-q2KPWNY7aKvNw,14,4,chinese,1,0.9923128
fBOhaN4rabcM9aJg5qWM-w,6,3.5,chinese,1,0.9849796
iiZpFWVd1Cmd-cSOanmXAA,182,3.5,chinese,1,0.988299
SFleMiroXTeWnXfonRic-w,8,4,chinese,1,0.9915976
OfVP8lDL1Juk8b8Hlx7fQg,38,3.5,chinese,1,0.9877205
tsTGTBrz2TqrYRgdr6vEJQ,37,4,chinese,1,0.9931392
K54qUgd274Fj_LvHCjeSFw,224,4,chinese,1,0.9934642
g42C_GsiLWzbVY2OZQsoyw,11,4,chinese,1,0.9923128
s-UAKra4P0sFE9ylXlwwfA,96,3.5,chinese,1,0.9891992
2c87l2Se1SlCZrPjuoX3Ug,60,3.5,chinese,1,0.989696
RQRQOO_CGhj16AIz4KqlQA,16,4,chinese,1,0.9923128
mm_ThSw5EnaDW2dA7D-49A,105,4,chinese,1,0.9939694
lLssi1xJGFsNWps45I3ywg,506,3,chinese,0,0.004955622
PpRcR8PPK3bdLCzAevOosw,188,4,chinese,1,0.9934642
dfm69NWJMqvLbQBKlaFd7w,2,4,chinese,1,0.9915976
NiFmuqLM-apdMX_jBPVIgw,122,4.5,chinese,1,0.9613756
rpLZDxivPeb9ZXqqgDPfpg,88,3.5,chinese,1,0.9891992
M8FNsKsudKbBcYMyH5bjlw,272,3.5,chinese,1,0.9963511
njqbo43rFzj934E5eHbPCw,52,3.5,chinese,1,0.9904522
m1cJLpDN4B-_0hGgPfe5OA,217,4,chinese,1,0.9934642
8Ef9eUwj4fO3uyY1dgEHsg,18,3.5,chinese,1,0.9847874
dBpttLTwkOT3HtFZ-u9vgQ,19,3.5,chinese,1,0.9847874
GpV5O0ag7BPW50tp66bz3A,311,3.5,chinese,1,0.9963511
6KQ-jlXjOgb_uVeZxgimqQ,16,3.5,chinese,1,0.9862503
oVdiFY9zSvgW0u-J0DoKbw,71,3.5,chinese,1,0.989696
jVuj54_J9z0w9DjKPoUK2g,31,4,chinese,1,0.9931392
QWskQ2QpR8bmza2FRFziOQ,59,3.5,chinese,1,0.989696
vWEKZVPIYFewfqCOkkvVIQ,35,3.5,chinese,1,0.9877205
oD0mN9vXuc1gFRyw1CG-Pw,19,4,chinese,1,0.9914893
LXRdRSqK7A0L_XlqNYarKQ,23,3.5,chinese,1,0.9847874
X1upzQ1oDfU9Jb378kUkRA,64,3.5,chinese,1,0.989696
5u4T6-Z-KhHrRZ9g54pugQ,21,4,chinese,1,0.9914893
GOLqh9i4qeqcj2Q3DJ3AQw,4,4,chinese,1,0.9915976
XDv71A1J3aIOu_W5sVzZ2w,4,5,chinese,0,0.1132777
wkqE-uCft5yU1QMwZyrvsA,23,3.5,chinese,1,0.9847874
RPMfsbjMx0hAgpdGnw_bPg,18,3.5,chinese,1,0.9847874
2rqb2T5IS2D7A6UB5QwNKw,223,4,chinese,1,0.9934642
4NCvsUR3cKLaPgIZJK622w,9,4,chinese,1,0.9923128
Kg_T9N7UtUuGMr3oNub-Uw,434,3,chinese,0,0.004207318
WgzUkwQkKwraqNzbYDFgWQ,106,3.5,chinese,1,0.9891992
9JIV8fh01kURbaw2pB1rdA,109,3.5,chinese,1,0.9891992
bKXnm2k44mSdU0fP69lY-g,168,4,chinese,1,0.994914
2AFr9Q5cfWh_lkj2ChykDg,22,4.5,chinese,1,0.9462168
XZKNFGN10jzjEh7HIf0BDA,67,3.5,chinese,1,0.989696
InEqFA1IvuSLhvDBXhBR0w,781,3,chinese,0,0.004003039
Hv5v8y3fvu6PjPiFf4jPVQ,292,4,chinese,1,0.9979692
oSMFe-10TyH40NIXG0Zahw,336,3.5,chinese,1,0.9963511
uTR5Z8ChaIXuBAicdrpDlw,18,3.5,chinese,1,0.9847874
tDYk6DmmU3buWBs9G0NBXQ,55,4,chinese,1,0.994672
_hvgCRW8Vw1n3Usr9RPoUg,303,4.5,chinese,1,0.9867039
PYa9psHOpyCHGUPtfqoecw,66,4,chinese,1,0.9942481
zdX9mwhoknXXYL1GCstnow,9,4,chinese,1,0.9923128
1_pK5aQ47atF50oAKHADhA,351,4.5,indian,1,0.9829836
ZikqL-flwV2XYlKtL2UfmA,323,4.5,indian,1,0.9829836
7Dm0ramHbk77F4yD115WWg,329,4,indian,1,0.9973926
V2A9Leycc5_FEpgQC34i7Q,222,4,indian,1,0.9916194
izRJeBfDQYJmd6ibIQ6Mfg,274,4.5,indian,1,0.9829836
tN37MOvqzrmpU0h0PfoDmw,369,3.5,indian,1,0.9953174
2LFYEpREb8A0gr-rQSrnXA,202,4,indian,1,0.9916194
dOQjniOt57mI9l9CmrCSJQ,34,4,indian,1,0.9912036
jYhbUh1TV7SCfPxjIhVpcg,87,4.5,indian,1,0.9509212
wm10mMj_41_-l_gRhRH3TA,322,4,indian,1,0.9973926
7USPKYeaAfxl0Ch9j_1l7A,387,4,indian,1,0.9973926
iXSuNKKUBIrBX7zUerlQDQ,360,4,indian,1,0.9973926
CO3lm5309asRY7XG5eXNgg,182,4.5,indian,1,0.9470019
lP8uDU4oNEkPD8-Ik-PvQQ,247,3.5,indian,1,0.9850184
15svH3HiVDwHMSIlRYpk6A,144,4.5,indian,1,0.9583262
XKy4Cy4uNgO7rxhH4yFJQQ,267,4,indian,1,0.9973926
_z2_1TE_1brlvljiGtJ4mA,203,4.5,indian,1,0.9470019
T1CRoZ-f-hwrjdkBvt7_kg,115,4,indian,1,0.9922661
9y6UQ2GYKe08-WF_1jTX0A,157,4,indian,1,0.9934758
JSX6Pk56w4BhgO8eSvCrKg,125,4,indian,1,0.9934758
FXDMFBM-rV2s5MHzA33d2g,155,4,indian,1,0.9934758
HGNqWrRYJNyhJSS8yia8HQ,284,3.5,indian,1,0.9953174
FvnExtQHPfz_crDCBTQ1iQ,253,4,indian,1,0.9916194
JCFEtB6jJXbOMJ7_ZUpD3g,91,3.5,indian,1,0.9861673
_7BGw3YFNOTzP1Www3zB7g,144,5,indian,0,0.1415115
jzO5HyrTtumHpe-pbUlndQ,168,3.5,indian,1,0.9883197
9lKYC8qs6owmBazkVR5XDA,290,3.5,indian,1,0.9953174
pgGT9m03pNI15Ag2pAdY1Q,235,4.5,indian,1,0.9470019
9heTBCW1DDAKyO0GrY3Nxw,120,4.5,indian,1,0.9509212
S8a--JIL9yEaU-D1yucI9Q,310,4,indian,1,0.9973926
NVCLcLa_7LMEJipAQmNlZw,158,4,indian,1,0.9934758
_R6EjbrynW_LFnmWoRqgww,148,4,indian,1,0.9934758
N7pDKAFOR1F_oCVH_Fc7Wg,188,4.5,indian,1,0.9470019
guwS_mhhUjOT5d8sYfEluQ,232,4,indian,1,0.9916194
uucP1LoFyamFS0qDwgMXbg,310,4,indian,1,0.9973926
jwPAFWZ5B6ctjFqa4_mUSw,398,3.5,indian,1,0.9953174
MzIUB4_G9TemKsPZJkelIw,303,3.5,indian,1,0.9953174
lPvxWBM1ruaUtOr7gI-yrA,217,4,indian,1,0.9916194
z2VXX7wGl8XZ6_oo9W3koA,174,4,indian,1,0.9934758
xeIhR9gx0OsTdoQ0mmEUsA,144,4,indian,1,0.9934758
4Kv4EVmrQ8TdlSD7MW0wHg,87,3.5,indian,1,0.9861673
l_Td-NFRIdxu7m6pgJUqhQ,57,3.5,indian,1,0.9877677
50eKjWOB-H9iuo1ocACOaQ,97,4.5,indian,1,0.9509212
ogEtpbCgxv38PyB3ebivqQ,316,4.5,indian,1,0.9829836
1TLoaB7SXJZo3W5f4OGm8w,267,4,indian,1,0.9973926
t_tWuzMEsoD9GDgAm_0l7g,345,3.5,indian,1,0.9953174
KXD44wWmrGf7mzyyr0bikw,139,4,indian,1,0.9934758
1SgiWHlFN5mp5gNLSGx2Ww,835,3,indian,0,0.003118843
iGIr7N3UlcidQ0FlPBSK4A,78,4,indian,1,0.9926229
jb-Fe1cC3ZARF9xyFvJQYQ,136,3.5,indian,1,0.9883197
uy7QmtN9Sdb8z5hm2_VZSQ,171,3.5,indian,1,0.9883197
eTe0fY7PUIKuxgSdxgkD_A,152,4.5,indian,1,0.9583262
S6r0P0PItA9EYHV1nCiQgg,304,4.5,indian,1,0.9829836
yje3Sgcq3SnXBmNuybnQEw,54,4,indian,1,0.9931658
aM4h2RwyHyngSDehB_qq3g,157,3.5,indian,1,0.9883197
XgqIDfU6tKPUdRxRG5uDNw,87,4,indian,1,0.9922661
CzcZsX0Mvm5G8LOlKRr0WA,136,4,indian,1,0.9934758
LWghzX6Vsw1ytEFP6lA8oA,171,4,indian,1,0.9934758
6NcU2JAznLr9dDHp6GgQyw,202,4.5,indian,1,0.9470019
3hlAeWgSKAnSQ1tg8k8D8g,167,4,indian,1,0.9934758
7N3jL-c6jHNsSg2m1Zb-fA,41,4,indian,1,0.9912036
3N3XesISm5tg_nsjL10eFA,182,4,indian,1,0.9916194
3dZsX3mqbVsLEXPwMYKPsw,19,4.5,indian,1,0.9319497
NhBUzlITbu3rdjm9UEfWsw,168,4,indian,1,0.9934758
_nScWpFX3M1K7s30hFEsRw,275,4,indian,1,0.9973926
ODpSYoZ8fkaX3UaDzBLhsg,156,4,indian,1,0.9934758
iYh7mB7PDd5ZvZZ4lFPF1w,67,4.5,indian,1,0.9530954
aaVV388ojMgIayC3cVIEVg,163,4,indian,1,0.9934758
gsZUN1Vtpd3P7rdvANbrmg,135,4,indian,1,0.9934758
m9Q9x-Hcxp24gZCaTTJY-A,101,4,indian,1,0.9922661
17hj-J-E7UFki3Brshu0lQ,46,4,indian,1,0.9931658
WWpOWqOgS9ClYvxYVzR0lg,134,4,indian,1,0.9934758
ATrDmKiZ-YrAcG3hR7LLgg,85,3.5,indian,1,0.9868018
gWuHmSQ8G5FiKv-rEogwvA,379,3.5,indian,1,0.9953174
kQMXY2fshQFGdP8lwDMM6g,147,4,indian,1,0.9934758
o5_roJB43PNm0PhhJ-0mXQ,37,3.5,indian,1,0.9842801
_Hig4rf_SEAhq13eBdJ4CQ,302,3.5,indian,1,0.9953174
h0Z2RZBZbiqS-Yw22WyTaQ,146,3.5,indian,1,0.9883197
B0IXsKwCk21hNQffYPJmHA,184,3.5,indian,1,0.9850184
OD1CCNpXwUvXB9P6WkTy9A,144,3.5,indian,1,0.9883197
NqnCmOlPIJ_QBQzvZ28djA,354,3.5,indian,1,0.9953174
zDiKwE9LPwWo9k2kdwMEZw,210,3.5,indian,1,0.9850184
bgMbt6XbOaAu5VNXr5kCdQ,188,4,indian,1,0.9916194
Na55QhymZh3cje8Ac2vCvg,117,4.5,indian,1,0.9509212
2-Nuy6YhQcD6GFQHS9EqSw,59,4,indian,1,0.9926229
ciIoPi0WqaNyB6xkwRKxzA,103,3.5,indian,1,0.9861673
SP4bvMvxel_UPdof_er3HA,339,4.5,indian,1,0.9829836
O5MN8tijDGzJS8uin9zQ2Q,140,4,indian,1,0.9934758
L_MGrE-eRwSWaf06ltqXTw,182,3.5,indian,1,0.9850184
ik7LcD1fkzVbVQ6Sntd4LA,115,4,indian,1,0.9922661
3lzpz9U3xLuiBsefmxMzYQ,168,4,indian,1,0.9934758
mZALre3ahuetu5X8_uUJew,400,4,indian,1,0.9973926
AlfkFxfD-cUBGA3Eq3j0Uw,233,4.5,indian,1,0.9470019
7k2uvrFxOoBwV7c2m0UBNw,195,3.5,indian,1,0.9850184
8vYGvXF4OyKv2KV0-iIxrA,115,4.5,indian,1,0.9509212
1KGvtMU7VBcdlvxo2brdQg,189,4,indian,1,0.9916194
EKY8DwZVWpkgv6IWrepbWg,147,4,indian,1,0.9934758
Y2I946V78wOdwaUD9chmqg,332,4,indian,1,0.9973926
D_xGTuIZqh1g6ie9QybcYw,88,4,indian,1,0.9922661
qhXIW0LDT4XsoN2IE6dZHg,37,4.5,indian,1,0.9444959
lPno4CCubHeWXnPnglp8sQ,230,4,indian,1,0.9916194
aczqK-esIyqhyk7QLqcc1A,218,3.5,indian,1,0.9850184
dJmC6GmMgX3VLSdaLhcJdg,198,3.5,indian,1,0.9850184
9o3Shnn1KK5EHieKE-YKIQ,258,3.5,indian,1,0.9953174
bgKGT3osx4KNjrdva4lYpQ,45,4.5,indian,1,0.9564192
NKI1VvfXYluRjnq4S6yEuw,188,4.5,indian,1,0.9470019
BXoW0AUDE7WZJcY-Vhqlbg,55,4,indian,1,0.9931658
P5mFtOSiQmplOj0yVP13PQ,314,3.5,indian,1,0.9953174
6y9KWA_QwpsxXol9XWR9uA,104,4,indian,1,0.9922661
G4Y3yF4UfcCNSj0JFQQVDw,93,3.5,indian,1,0.9861673
rp_TaJRjaNmOCb8vJ2S_sw,247,4,indian,1,0.9916194
yV7brOiTLS3Lmwws8e3nXA,156,4.5,indian,1,0.9583262
HVWlYTXsR9Vx9ZoxJQa2zg,19,5,indian,0,0.08939238
#NAME?,72,3.5,indian,1,0.9923343
7lhmzhkct9-blnuBAp_HVQ,325,4,indian,1,0.9973926
WkN7pVHWEXpHJrIS1ohXUA,87,4,indian,1,0.9922661
DJSsqXhaP2C4wXG8EPL1bg,205,3.5,indian,1,0.9850184
T5aGLWBjIZoV0pSW80nJXA,249,3.5,indian,1,0.9850184
SB4t6vWpxlVQAfCQ3oC1BQ,210,3.5,indian,1,0.9850184
jvPYm9rYK-5ddnjU30Oz4Q,212,4.5,indian,1,0.9470019
1HCAu_tB8mzZ0qCFltGfew,210,3.5,indian,1,0.9850184
_2XWB0vPqUqkWdQuXfWi2w,239,3.5,indian,1,0.9850184
PdzL9svqapSqH4o8bF86Pw,348,4.5,indian,1,0.9829836
YDtIHtfvWd4W36wq6UAjoA,247,4.5,indian,1,0.9470019
dGE1Imqoz1vdHa2cjfvO1w,324,4,indian,1,0.9973926
yPWE_stCrD48WZ-xaxfz_A,42,4.5,indian,1,0.9444959
dOsIIVVfgiDevGZLWaPnTg,94,3.5,indian,1,0.9861673
7eUoHxFCZKdYkl7ONixCKA,174,4,indian,1,0.9934758
L9n68f-cdk7RMQvRJvC6bA,125,4.5,indian,1,0.9583262
Pv51B3SzP4OqUbJncEeF1g,158,3.5,indian,1,0.9883197
sQ_L8O9WMU4apxSTVa9JKg,132,3.5,indian,1,0.9883197
